474,4e-07
475,3e-07
476,4e-07
477,4e-07
478,4e-07
479,4e-07
480,4e-07
481,3e-07
482,4e-07
483,4e-07
484,4e-07
485,4e-07
486,3e-07
487,4e-07
488,3e-07
489,3e-07
490,4e-07
491,4e-07
492,3e-07
493,3e-07
494,2e-07
495,5e-07
496,4e-07
497,4e-07
498,3e-07
499,4e-07
500,2e-07
501,3e-07
502,4e-07
503,3e-07
504,4e-07
505,3e-07
506,3e-07
507,3e-07
508,3e-07
509,3e-07
510,4e-07
511,3e-07
512,4e-07
513,4e-07
514,3e-07
515,4e-07
516,4e-07
517,4e-07
518,3e-07
519,4e-07
520,4e-07
521,3e-07
522,3e-07
523,4e-07
524,4e-07
525,3e-07
526,3e-07
527,4e-07
528,2e-07
529,4e-07
530,6e-07
531,3e-07
532,3e-07
533,3e-07
534,4e-07
535,5e-07
536,3e-07
537,7e-07
538,5e-07
539,4e-07
540,4e-07
541,3e-07
542,2e-07
543,4e-07
544,2e-07
545,5e-07
546,4e-07
547,3e-07
548,3e-07
549,4e-07
550,3e-07
551,4e-07
552,4e-07
553,6e-07
554,4e-07
555,4e-07
556,4e-07
557,4e-07
558,4e-07
559,4e-07
560,4e-07
561,4e-07
562,4e-07
563,4e-07
564,2e-07
565,3e-07
566,2e-07
567,4e-07
568,3e-07
569,2e-07
570,2e-07
571,3e-07
572,2e-07
573,4e-07
574,1e-07
575,2e-07
576,6e-07
577,3e-07
578,6e-07
579,4e-07
580,3e-07
581,3e-07
582,2e-07
583,3e-07
584,3e-07
585,2e-07
586,3e-07
587,3e-07
588,3e-07
589,3e-07
590,3e-07
591,3e-07
592,2e-07
593,3e-07
594,4e-07
595,3e-07
596,4e-07
597,4e-07
598,4e-07
599,4e-07
600,3e-07
601,4e-07
602,3e-07
603,5e-07
604,3e-07
605,3e-07
606,3e-07
607,3e-07
608,3e-07
609,3e-07
610,3e-07
611,3e-07
612,1e-07
613,3e-07
614,2e-07
615,2e-07
616,4e-07
617,3e-07
618,5e-07
619,2e-07
620,2e-07
621,3e-07
622,2e-07
623,3e-07
624,4e-07
625,2e-07
626,4e-07
627,4e-07
628,3e-07
629,3e-07
630,4e-07
631,3e-07
632,2e-07
633,2e-07
634,3e-07
635,3e-07
636,4e-07
637,3e-07
638,4e-07
639,3e-07
640,2e-07
641,4e-07
642,4e-07
643,3e-07
644,2e-07
645,4e-07
646,3e-07
647,4e-07
648,5e-07
649,4e-07
650,6e-07
651,4e-07
652,3e-07
653,3e-07
654,5e-07
655,5e-07
656,4e-07
657,4e-07
658,3e-07
659,4e-07
660,4e-07
661,4e-07
662,4e-07
663,4e-07
664,4e-07
665,4e-07
666,5e-07
667,4e-07
668,3e-07
669,5e-07
670,5e-07
671,2e-07
672,4e-07
673,3e-07
674,4e-07
675,5e-07
676,4e-07
677,4e-07
678,4e-07
679,3e-07
680,3e-07
681,3e-07
682,2e-07
683,3e-07
684,4e-07
685,4e-07
686,3e-07
687,4e-07
688,3e-07
689,3e-07
690,4e-07
691,4e-07
692,4e-07
693,3e-07
694,5e-07
695,4e-07
696,4e-07
697,2e-07
698,4e-07
699,4e-07
700,4e-07
701,4e-07
702,3e-07
703,4e-07
704,4e-07
705,4e-07
706,4e-07
707,3e-07
708,4e-07
709,4e-07
710,4e-07
711,4e-07
712,4e-07
713,5e-07
714,5e-07
715,4e-07
716,4e-07
717,4e-07
718,4e-07
719,4e-07
720,1e-07
721,3e-07
722,4e-07
723,3e-07
724,5e-07
725,3e-07
726,4e-07
727,2e-07
728,3e-07
729,4e-07
730,2e-07
731,2e-07
732,3e-07
733,4e-07
734,4e-07
735,4e-07
736,3e-07
737,3e-07
738,4e-07
739,3e-07
740,1.1e-06
741,1.5e-06
742,5e-07
743,5e-07
744,4e-07
745,4e-07
746,5e-07
747,4e-07
748,4e-07
749,3e-07
750,2e-07
751,4e-07
752,2.5e-06
753,3e-07
754,3e-07
755,3e-07
756,4e-07
757,4e-07
758,4e-07
759,4e-07
760,4e-07
761,4e-07
762,4e-07
763,4e-07
764,4e-07
765,5e-07
766,4e-07
767,4e-07
768,4e-07
769,3e-07
770,3e-07
771,4e-07
772,4e-07
773,3e-07
774,2e-07
775,2e-07
776,2e-07
777,1e-07
778,2e-07
779,4e-07
780,4e-07
781,2e-07
782,2e-07
783,2e-07
784,4e-07
785,2e-07
786,1e-07
787,3e-07
788,8e-07
789,4e-07
790,4e-07
791,2e-07
792,3e-07
793,1e-07
794,3e-07
795,2e-07
796,2e-07
797,5e-07
798,5e-07
799,4e-07
800,4e-07
801,3e-07
802,3e-07
803,3e-07
804,5e-07
805,4e-07
806,4e-07
807,6e-07
808,4e-07
809,5e-07
810,4e-07
811,4e-07
812,4e-07
813,4e-07
814,5e-07
815,4e-07
816,3e-07
817,3e-07
818,4e-07
819,3e-07
820,4e-07
821,4e-07
822,4e-07
823,3e-07
824,4e-07
825,5e-07
826,4e-07
827,3e-07
828,2e-07
829,5e-07
830,3e-07
831,3e-07
832,4e-07
833,3e-07
834,4e-07
835,5e-07
836,4e-07
837,4e-07
838,4e-07
839,4e-07
840,2.4e-06
841,5e-07
842,4e-07
843,3e-07
844,4e-07
845,5e-07
846,3e-07
847,3e-07
848,3e-07
849,3e-07
850,4e-07
851,5e-07
852,3e-07
853,2e-07
854,1e-07
855,2e-07
856,2e-07
857,5e-07
858,4e-07
859,3e-07
860,3e-07
861,1e-07
862,5e-07
863,1e-07
864,2e-07
865,1e-07
866,6e-07
867,2e-07
868,3e-07
869,5e-07
870,3e-07
871,3e-07
872,1e-07
873,4e-07
874,4e-07
875,3e-07
876,4e-07
877,3e-07
878,4e-07
879,4e-07
880,5e-07
881,4e-07
882,4e-07
883,4e-07
884,4e-07
885,2e-07
886,5e-07
887,4e-07
888,3e-07
889,3e-07
890,3e-07
891,4e-07
892,3e-07
893,3e-07
894,3e-07
895,3e-07
896,5e-07
897,3e-07
898,5e-07
899,6e-07
900,4e-07
901,2e-07
902,2e-07
903,3e-07
904,2e-07
905,2e-07
906,2e-07
907,2e-07
908,2e-07
909,1e-07
910,2e-07
911,2e-07
912,1e-07
913,2e-07
914,3e-07
915,3e-07
916,4e-07
917,3e-07
918,3e-07
919,4e-07
920,2e-07
921,1e-07
922,2e-07
923,4e-07
924,2e-07
925,2e-07
926,2e-07
927,2e-07
928,6e-07
929,4e-07
930,3e-07
931,2e-07
932,5e-07
933,2e-07
934,1e-07
935,2e-07
936,1e-07
937,1.5e-06
938,2e-07
939,3e-07
940,3e-07
941,3e-07
942,2e-07
943,2e-07
944,7e-07
945,2e-07
946,4e-07
947,3e-07
948,3e-07
949,4e-07
950,4e-07
951,4e-07
952,4e-07
953,2e-07
954,3e-07
955,3e-07
956,3e-07
957,4e-07
958,2e-07
959,3e-07
960,3e-07
961,2e-07
962,3e-07
963,5e-07
964,2e-07
965,1e-07
966,1e-07
967,1e-07
968,2e-07
969,2e-07
970,5e-07
971,4e-07
972,3e-07
973,1e-06
974,3e-07
975,9e-07
976,3e-07
977,4e-07
978,3e-07
979,4e-07
980,3e-07
981,4e-07
982,3e-07
983,2e-07
984,4e-07
985,4e-07
986,3e-07
987,4e-07
988,4e-07
989,4e-07
990,3e-07
991,1e-07
992,1e-07
993,4e-07
994,4e-07
995,2e-07
996,4e-07
997,2e-07
998,2e-07
999,2e-07
1000,2e-07
