0,1.3e-06
1,4e-07
2,4e-07
3,4e-07
4,4e-07
5,4e-07
6,3e-07
7,4e-07
8,3e-07
9,3e-07
10,4e-07
11,3e-07
12,4e-07
13,3e-07
14,3e-07
15,2e-07
16,3e-07
17,3e-07
18,4e-07
19,3e-07
20,3e-07
21,3e-07
22,3e-07
23,4e-07
24,1.8e-06
25,1.88e-05
26,7e-07
27,4e-07
28,3e-07
29,5e-07
30,3e-07
31,4e-07
32,3e-07
33,3e-07
34,3e-07
35,3e-07
36,3e-07
37,4e-07
38,3e-07
39,3e-07
40,4e-07
41,2e-07
42,3e-07
43,4e-07
44,3e-07
45,4e-07
46,3e-07
47,4e-07
48,4e-07
49,4e-07
50,3e-07
51,3e-07
52,3e-07
53,3e-07
54,3e-07
55,3e-07
56,3e-07
57,3e-07
58,3e-07
59,3e-07
60,3e-07
61,3e-07
62,4e-07
63,3e-07
64,4e-07
65,4e-07
66,3e-07
67,3e-07
68,3e-07
69,3e-07
70,3e-07
71,2.9e-06
72,3e-07
73,3e-07
74,4e-07
75,4e-07
76,3e-07
77,3e-07
78,3e-07
79,4e-07
80,4e-07
81,3e-07
82,3e-07
83,3e-07
84,3e-07
85,3e-07
86,4e-07
87,3e-07
88,7e-07
89,4e-07
90,4e-07
91,4e-07
92,4e-07
93,6e-07
94,4e-07
95,3e-07
96,2e-07
97,4e-07
98,5e-07
99,3e-07
100,4e-07
101,4e-07
102,3e-07
103,3e-07
104,3e-06
105,2.7e-06
106,1.4e-06
107,3e-07
108,2e-07
109,3e-07
110,3e-07
111,3e-07
112,4e-07
113,3e-07
114,3e-07
115,3e-07
116,3e-07
117,3e-07
118,5e-07
119,6e-07
120,3e-07
121,3e-07
122,4e-07
123,4e-07
124,5e-07
125,3e-07
126,3e-07
127,4e-07
128,4e-07
129,3e-07
130,3e-07
131,4e-07
132,4e-07
133,3e-07
134,3e-07
135,3e-07
136,4e-07
137,3e-07
138,3e-07
139,4e-07
140,3e-07
141,3e-07
142,3e-07
143,3e-07
144,4e-07
145,4e-07
146,3e-07
147,4e-07
148,3e-07
149,3e-07
150,4e-07
151,3e-07
152,4e-07
153,4e-07
154,3e-07
155,3e-07
156,3e-07
157,3e-07
158,4e-07
159,3e-07
160,3e-07
161,3e-07
162,4e-07
163,3e-07
164,4e-07
165,4e-07
166,4e-07
167,4e-07
168,2e-07
169,3e-07
170,3e-07
171,3e-07
172,3e-07
173,4e-07
174,2e-07
175,4e-07
176,3e-07
177,3e-07
178,4e-07
179,3e-07
180,3e-07
181,3e-07
182,4e-07
183,5e-07
184,3e-07
185,4e-07
186,3e-07
187,3e-07
188,2e-07
189,3e-07
190,3e-07
191,3e-07
192,2e-07
193,4e-07
194,3e-07
195,3e-07
196,3e-07
197,3e-07
198,3e-07
199,3e-07
200,3e-07
201,2e-07
202,2e-07
203,2e-07
204,3e-07
205,5e-07
206,3e-07
207,3e-07
208,3e-07
209,4e-07
210,3e-07
211,3e-07
212,2e-07
213,4e-07
214,4e-07
215,4e-07
216,3e-07
217,3e-07
218,3e-07
219,4e-07
220,4e-07
221,4e-07
222,4e-07
223,3e-07
224,3e-07
225,4e-07
226,3e-07
227,4e-07
228,3e-07
229,3e-07
230,3e-07
231,4e-07
232,5e-07
233,6e-07
234,3e-07
235,4e-07
236,4e-07
237,4e-07
238,3e-07
239,3e-07
240,3e-07
241,5e-07
242,3e-07
243,4e-07
244,3e-07
245,3e-07
246,4e-07
247,6e-07
248,4e-07
249,3e-07
250,4e-07
251,4e-07
252,4e-07
253,3e-07
254,3e-07
255,3e-07
256,4e-07
257,3e-07
258,4e-07
259,4e-07
260,3e-07
261,4e-07
262,4e-07
263,3e-07
264,3e-07
265,4e-07
266,3e-07
267,3e-07
268,3e-07
269,2e-07
270,3e-07
271,3e-07
272,4e-07
273,2e-07
274,1e-07
275,2e-07
276,4e-07
277,2e-07
278,2e-07
279,4e-07
280,3e-07
281,6e-07
282,5e-07
283,4e-07
284,3e-07
285,4e-07
286,3e-07
287,4e-07
288,3e-07
289,3e-07
290,4e-07
291,3e-07
292,3e-07
293,4e-07
294,3e-07
295,4e-07
296,3e-07
297,1e-07
298,3e-07
299,4e-07
300,3e-07
301,4e-07
302,3e-07
303,3e-07
304,2e-07
305,4e-07
306,2e-07
307,2e-07
308,2e-07
309,2e-07
310,3e-07
311,3e-07
312,4e-07
313,4e-07
314,3e-07
315,4e-07
316,3e-07
317,3e-07
318,1e-07
319,1e-07
320,2e-07
321,2e-07
322,3e-07
323,1e-07
324,4e-07
325,4e-07
326,4e-07
327,3e-07
328,3e-07
329,1e-07
330,2e-07
331,5e-07
332,4e-07
333,3e-07
334,8e-07
335,4e-07
336,3e-07
337,3e-07
338,3e-07
339,1e-07
340,3e-07
341,4e-07
342,3e-07
343,4e-07
344,3e-07
345,2e-07
346,3e-07
